result,table,_time,_value,_field,_measurement,sensor_id
,11,2023-04-19T00:33:02Z,35.06637482,humidity,airSensors,TLM0103
,11,2023-04-19T00:33:12Z,35.05991082,humidity,airSensors,TLM0103
,11,2023-04-19T00:33:22Z,35.10295685,humidity,airSensors,TLM0103
,11,2023-04-19T00:33:32Z,35.0711103,humidity,airSensors,TLM0103
,11,2023-04-19T00:33:42Z,35.06937303,humidity,airSensors,TLM0103
,11,2023-04-19T00:33:52Z,35.04015579,humidity,airSensors,TLM0103
,11,2023-04-19T00:34:02Z,35.05762616,humidity,airSensors,TLM0103
,11,2023-04-19T00:34:12Z,35.04467218,humidity,airSensors,TLM0103
,11,2023-04-19T00:34:22Z,35.03277834,humidity,airSensors,TLM0103
,11,2023-04-19T00:34:32Z,35.01668627,humidity,airSensors,TLM0103
,11,2023-04-19T00:34:42Z,35.00943758,humidity,airSensors,TLM0103
,11,2023-04-19T00:34:52Z,35.04017361,humidity,airSensors,TLM0103
,11,2023-04-19T00:35:02Z,35.00082005,humidity,airSensors,TLM0103
,11,2023-04-19T00:35:12Z,34.96522833,humidity,airSensors,TLM0103
,11,2023-04-19T00:35:22Z,34.93304712,humidity,airSensors,TLM0103
,11,2023-04-19T00:35:32Z,34.93661028,humidity,airSensors,TLM0103
,11,2023-04-19T00:35:42Z,34.97530615,humidity,airSensors,TLM0103
,11,2023-04-19T00:35:52Z,34.93412939,humidity,airSensors,TLM0103
,11,2023-04-19T00:36:02Z,34.92811166,humidity,airSensors,TLM0103
,11,2023-04-19T00:36:12Z,34.97076206,humidity,airSensors,TLM0103
,11,2023-04-19T00:36:22Z,34.94937729,humidity,airSensors,TLM0103
,11,2023-04-19T00:36:32Z,34.93137877,humidity,airSensors,TLM0103
,11,2023-04-19T00:36:42Z,34.94678606,humidity,airSensors,TLM0103
,11,2023-04-19T00:36:52Z,34.90354787,humidity,airSensors,TLM0103
,11,2023-04-19T00:37:02Z,34.88491638,humidity,airSensors,TLM0103
,11,2023-04-19T00:37:12Z,34.89471181,humidity,airSensors,TLM0103
,11,2023-04-19T00:37:22Z,34.89052443,humidity,airSensors,TLM0103
,11,2023-04-19T00:37:32Z,34.9233924,humidity,airSensors,TLM0103
,11,2023-04-19T00:37:42Z,34.89084748,humidity,airSensors,TLM0103
,11,2023-04-19T00:37:52Z,34.8990875,humidity,airSensors,TLM0103
,11,2023-04-19T00:38:02Z,34.93656148,humidity,airSensors,TLM0103
,11,2023-04-19T00:38:12Z,34.91773022,humidity,airSensors,TLM0103
,11,2023-04-19T00:38:22Z,34.95625714,humidity,airSensors,TLM0103
,11,2023-04-19T00:38:32Z,34.94625986,humidity,airSensors,TLM0103
,11,2023-04-19T00:38:42Z,34.94602506,humidity,airSensors,TLM0103
,11,2023-04-19T00:38:52Z,34.941033,humidity,airSensors,TLM0103
,11,2023-04-19T00:39:02Z,34.91130072,humidity,airSensors,TLM0103
,11,2023-04-19T00:39:12Z,34.95400225,humidity,airSensors,TLM0103
,11,2023-04-19T00:39:22Z,34.91659291,humidity,airSensors,TLM0103
,11,2023-04-19T00:39:32Z,34.94286266,humidity,airSensors,TLM0103
,11,2023-04-19T00:39:42Z,34.92636343,humidity,airSensors,TLM0103
,11,2023-04-19T00:39:52Z,34.87813588,humidity,airSensors,TLM0103
,11,2023-04-19T00:40:02Z,34.84170918,humidity,airSensors,TLM0103
,11,2023-04-19T00:40:12Z,34.8003429,humidity,airSensors,TLM0103
,11,2023-04-19T00:40:22Z,34.7985887,humidity,airSensors,TLM0103
,11,2023-04-19T00:40:32Z,34.84802164,humidity,airSensors,TLM0103
,11,2023-04-19T00:40:42Z,34.82265467,humidity,airSensors,TLM0103
,11,2023-04-19T00:40:52Z,34.82557047,humidity,airSensors,TLM0103
,11,2023-04-19T00:41:02Z,34.7847141,humidity,airSensors,TLM0103
,11,2023-04-19T00:41:12Z,34.75499114,humidity,airSensors,TLM0103
,11,2023-04-19T00:41:22Z,34.78871646,humidity,airSensors,TLM0103
,11,2023-04-19T00:41:32Z,34.83277538,humidity,airSensors,TLM0103
,11,2023-04-19T00:41:42Z,34.86497525,humidity,airSensors,TLM0103
,11,2023-04-19T00:41:52Z,34.90162194,humidity,airSensors,TLM0103
,11,2023-04-19T00:42:02Z,34.90615299,humidity,airSensors,TLM0103
,11,2023-04-19T00:42:12Z,34.93765161,humidity,airSensors,TLM0103
,11,2023-04-19T00:42:22Z,34.96961064,humidity,airSensors,TLM0103
,11,2023-04-19T00:42:32Z,35.00509898,humidity,airSensors,TLM0103
,11,2023-04-19T00:42:42Z,34.98591845,humidity,airSensors,TLM0103
,11,2023-04-19T00:42:52Z,35.03166796,humidity,airSensors,TLM0103
,11,2023-04-19T00:43:02Z,35.03312331,humidity,airSensors,TLM0103
,11,2023-04-19T00:43:12Z,35.05656658,humidity,airSensors,TLM0103
,11,2023-04-19T00:43:22Z,35.06204522,humidity,airSensors,TLM0103
,11,2023-04-19T00:43:32Z,35.02245349,humidity,airSensors,TLM0103
,11,2023-04-19T00:43:42Z,35.02810899,humidity,airSensors,TLM0103
,11,2023-04-19T00:43:52Z,35.04997081,humidity,airSensors,TLM0103
,11,2023-04-19T00:44:02Z,35.0447959,humidity,airSensors,TLM0103
,11,2023-04-19T00:44:12Z,35.0726947,humidity,airSensors,TLM0103
,11,2023-04-19T00:44:22Z,35.09468677,humidity,airSensors,TLM0103
,11,2023-04-19T00:44:32Z,35.08881384,humidity,airSensors,TLM0103
,11,2023-04-19T00:44:42Z,35.06363094,humidity,airSensors,TLM0103
,11,2023-04-19T00:44:52Z,35.0999607,humidity,airSensors,TLM0103
,11,2023-04-19T00:45:02Z,35.10600721,humidity,airSensors,TLM0103
,11,2023-04-19T00:45:12Z,35.06884463,humidity,airSensors,TLM0103
,11,2023-04-19T00:45:22Z,35.02501727,humidity,airSensors,TLM0103
,11,2023-04-19T00:45:32Z,35.0267156,humidity,airSensors,TLM0103
,11,2023-04-19T00:45:42Z,34.99699619,humidity,airSensors,TLM0103
,11,2023-04-19T00:45:52Z,34.9942206,humidity,airSensors,TLM0103
,11,2023-04-19T00:46:02Z,35.0346367,humidity,airSensors,TLM0103
,11,2023-04-19T00:46:12Z,34.98947141,humidity,airSensors,TLM0103
,11,2023-04-19T00:46:22Z,35.01265489,humidity,airSensors,TLM0103
,11,2023-04-19T00:46:32Z,35.0028167,humidity,airSensors,TLM0103
,11,2023-04-19T00:46:42Z,35.04166059,humidity,airSensors,TLM0103
,11,2023-04-19T00:46:52Z,35.00069767,humidity,airSensors,TLM0103
,11,2023-04-19T00:47:02Z,35.00055386,humidity,airSensors,TLM0103
,11,2023-04-19T00:47:12Z,34.99727067,humidity,airSensors,TLM0103
,11,2023-04-19T00:47:22Z,34.97170468,humidity,airSensors,TLM0103
,11,2023-04-19T00:47:32Z,34.92739724,humidity,airSensors,TLM0103
,11,2023-04-19T00:47:42Z,34.93883911,humidity,airSensors,TLM0103
,11,2023-04-19T00:47:52Z,34.985653,humidity,airSensors,TLM0103
,11,2023-04-19T00:48:02Z,34.9987905,humidity,airSensors,TLM0103
,11,2023-04-19T00:48:12Z,34.94886544,humidity,airSensors,TLM0103
,11,2023-04-19T00:48:22Z,34.97646025,humidity,airSensors,TLM0103
,11,2023-04-19T00:48:32Z,34.9729002,humidity,airSensors,TLM0103
,11,2023-04-19T00:48:42Z,34.96166646,humidity,airSensors,TLM0103
,11,2023-04-19T00:48:52Z,34.91321309,humidity,airSensors,TLM0103
,11,2023-04-19T00:49:02Z,34.90743482,humidity,airSensors,TLM0103
,11,2023-04-19T00:49:12Z,34.9219699,humidity,airSensors,TLM0103
,11,2023-04-19T00:49:22Z,34.89652184,humidity,airSensors,TLM0103
,11,2023-04-19T00:49:32Z,34.91300197,humidity,airSensors,TLM0103
,11,2023-04-19T00:49:42Z,34.92577309,humidity,airSensors,TLM0103
,12,2023-04-18T23:49:42Z,35.81662514,humidity,airSensors,TLM0200
,12,2023-04-18T23:49:52Z,35.84827886,humidity,airSensors,TLM0200
,12,2023-04-18T23:50:02Z,35.83263354,humidity,airSensors,TLM0200
,12,2023-04-18T23:50:12Z,35.8524502,humidity,airSensors,TLM0200
,12,2023-04-18T23:50:22Z,35.87779801,humidity,airSensors,TLM0200
,12,2023-04-18T23:50:32Z,35.91725294,humidity,airSensors,TLM0200
,12,2023-04-18T23:50:42Z,35.96438163,humidity,airSensors,TLM0200
,12,2023-04-18T23:50:52Z,35.93164372,humidity,airSensors,TLM0200
,12,2023-04-18T23:51:02Z,35.97653359,humidity,airSensors,TLM0200
,12,2023-04-18T23:51:12Z,36.00062127,humidity,airSensors,TLM0200
,12,2023-04-18T23:51:22Z,36.04611334,humidity,airSensors,TLM0200
,12,2023-04-18T23:51:32Z,36.04915184,humidity,airSensors,TLM0200
,12,2023-04-18T23:51:42Z,36.03736784,humidity,airSensors,TLM0200
,12,2023-04-18T23:51:52Z,35.99584556,humidity,airSensors,TLM0200
,12,2023-04-18T23:52:02Z,35.98706355,humidity,airSensors,TLM0200
,12,2023-04-18T23:52:12Z,35.96537991,humidity,airSensors,TLM0200
,12,2023-04-18T23:52:22Z,35.99691416,humidity,airSensors,TLM0200
,12,2023-04-18T23:52:32Z,36.00480732,humidity,airSensors,TLM0200
,12,2023-04-18T23:52:42Z,36.00639485,humidity,airSensors,TLM0200
,12,2023-04-18T23:52:52Z,35.98269931,humidity,airSensors,TLM0200
,12,2023-04-18T23:53:02Z,35.97309028,humidity,airSensors,TLM0200
,12,2023-04-18T23:53:12Z,35.92395494,humidity,airSensors,TLM0200
,12,2023-04-18T23:53:22Z,35.9259503,humidity,airSensors,TLM0200
,12,2023-04-18T23:53:32Z,35.96385323,humidity,airSensors,TLM0200
,12,2023-04-18T23:53:42Z,35.95350701,humidity,airSensors,TLM0200
,12,2023-04-18T23:53:52Z,35.98663189,humidity,airSensors,TLM0200
,12,2023-04-18T23:54:02Z,35.97785899,humidity,airSensors,TLM0200
,12,2023-04-18T23:54:12Z,35.98116819,humidity,airSensors,TLM0200
,12,2023-04-18T23:54:22Z,35.97703614,humidity,airSensors,TLM0200
,12,2023-04-18T23:54:32Z,36.01292711,humidity,airSensors,TLM0200
,12,2023-04-18T23:54:42Z,36.02347623,humidity,airSensors,TLM0200
,12,2023-04-18T23:54:52Z,36.05409479,humidity,airSensors,TLM0200
,12,2023-04-18T23:55:02Z,36.02608002,humidity,airSensors,TLM0200
,12,2023-04-18T23:55:12Z,36.04578243,humidity,airSensors,TLM0200
,12,2023-04-18T23:55:22Z,36.03132682,humidity,airSensors,TLM0200
,12,2023-04-18T23:55:32Z,35.99445615,humidity,airSensors,TLM0200
,12,2023-04-18T23:55:42Z,36.02648643,humidity,airSensors,TLM0200
,12,2023-04-18T23:55:52Z,36.01663552,humidity,airSensors,TLM0200
,12,2023-04-18T23:56:02Z,36.02635438,humidity,airSensors,TLM0200
,12,2023-04-18T23:56:12Z,36.03024143,humidity,airSensors,TLM0200
,12,2023-04-18T23:56:22Z,36.01616258,humidity,airSensors,TLM0200
,12,2023-04-18T23:56:32Z,36.00205745,humidity,airSensors,TLM0200
,12,2023-04-18T23:56:42Z,36.0419612,humidity,airSensors,TLM0200
,12,2023-04-18T23:56:52Z,36.02046399,humidity,airSensors,TLM0200
,12,2023-04-18T23:57:02Z,36.05348565,humidity,airSensors,TLM0200
,12,2023-04-18T23:57:12Z,36.08634301,humidity,airSensors,TLM0200
,12,2023-04-18T23:57:22Z,36.09416975,humidity,airSensors,TLM0200
,12,2023-04-18T23:57:32Z,36.1383425,humidity,airSensors,TLM0200
,12,2023-04-18T23:57:42Z,36.14704836,humidity,airSensors,TLM0200
,12,2023-04-18T23:57:52Z,36.16284348,humidity,airSensors,TLM0200
,12,2023-04-18T23:58:02Z,36.20753753,humidity,airSensors,TLM0200
,12,2023-04-18T23:58:12Z,36.19369962,humidity,airSensors,TLM0200
,12,2023-04-18T23:58:22Z,36.14992342,humidity,airSensors,TLM0200
,12,2023-04-18T23:58:32Z,36.17044552,humidity,airSensors,TLM0200
,12,2023-04-18T23:58:42Z,36.14400166,humidity,airSensors,TLM0200
,12,2023-04-18T23:58:52Z,36.11906843,humidity,airSensors,TLM0200
,12,2023-04-18T23:59:02Z,36.104892,humidity,airSensors,TLM0200
,12,2023-04-18T23:59:12Z,36.06370257,humidity,airSensors,TLM0200
,12,2023-04-18T23:59:22Z,36.09111322,humidity,airSensors,TLM0200
,12,2023-04-18T23:59:32Z,36.0948259,humidity,airSensors,TLM0200
,12,2023-04-18T23:59:42Z,36.13920461,humidity,airSensors,TLM0200
,12,2023-04-18T23:59:52Z,36.15566174,humidity,airSensors,TLM0200
,12,2023-04-19T00:00:02Z,36.10670147,humidity,airSensors,TLM0200
,12,2023-04-19T00:00:12Z,36.07420982,humidity,airSensors,TLM0200
,12,2023-04-19T00:00:22Z,36.10889535,humidity,airSensors,TLM0200
,12,2023-04-19T00:00:32Z,36.14741097,humidity,airSensors,TLM0200
,12,2023-04-19T00:00:42Z,36.11064595,humidity,airSensors,TLM0200
,12,2023-04-19T00:00:52Z,36.06868119,humidity,airSensors,TLM0200
,12,2023-04-19T00:01:02Z,36.10289545,humidity,airSensors,TLM0200
,12,2023-04-19T00:01:12Z,36.06427832,humidity,airSensors,TLM0200
,12,2023-04-19T00:01:22Z,36.10461288,humidity,airSensors,TLM0200
,12,2023-04-19T00:01:32Z,36.06938799,humidity,airSensors,TLM0200
,12,2023-04-19T00:01:42Z,36.07142355,humidity,airSensors,TLM0200
,12,2023-04-19T00:01:52Z,36.11183545,humidity,airSensors,TLM0200
,12,2023-04-19T00:02:02Z,36.1587159,humidity,airSensors,TLM0200
,12,2023-04-19T00:02:12Z,36.17501914,humidity,airSensors,TLM0200
,12,2023-04-19T00:02:22Z,36.20939463,humidity,airSensors,TLM0200
,12,2023-04-19T00:02:32Z,36.22878606,humidity,airSensors,TLM0200
,12,2023-04-19T00:02:42Z,36.23908529,humidity,airSensors,TLM0200
,12,2023-04-19T00:02:52Z,36.23435884,humidity,airSensors,TLM0200
,12,2023-04-19T00:03:02Z,36.19350003,humidity,airSensors,TLM0200
,12,2023-04-19T00:03:12Z,36.23310457,humidity,airSensors,TLM0200
,12,2023-04-19T00:03:22Z,36.25973174,humidity,airSensors,TLM0200
,12,2023-04-19T00:03:32Z,36.21860969,humidity,airSensors,TLM0200
,12,2023-04-19T00:03:42Z,36.21715131,humidity,airSensors,TLM0200
,12,2023-04-19T00:03:52Z,36.26428954,humidity,airSensors,TLM0200
,12,2023-04-19T00:04:02Z,36.24780547,humidity,airSensors,TLM0200
,12,2023-04-19T00:04:12Z,36.21288479,humidity,airSensors,TLM0200
,12,2023-04-19T00:04:22Z,36.17661772,humidity,airSensors,TLM0200
,12,2023-04-19T00:04:32Z,36.14542074,humidity,airSensors,TLM0200
,12,2023-04-19T00:04:42Z,36.18984301,humidity,airSensors,TLM0200
,12,2023-04-19T00:04:52Z,36.2281456,humidity,airSensors,TLM0200
,12,2023-04-19T00:05:02Z,36.20163327,humidity,airSensors,TLM0200
,12,2023-04-19T00:05:12Z,36.20727101,humidity,airSensors,TLM0200
,12,2023-04-19T00:05:22Z,36.24838018,humidity,airSensors,TLM0200
,12,2023-04-19T00:05:32Z,36.23262172,humidity,airSensors,TLM0200
,12,2023-04-19T00:05:42Z,36.25317714,humidity,airSensors,TLM0200
,12,2023-04-19T00:05:52Z,36.2694791,humidity,airSensors,TLM0200
,12,2023-04-19T00:06:02Z,36.31603828,humidity,airSensors,TLM0200
,12,2023-04-19T00:06:12Z,36.26626333,humidity,airSensors,TLM0200
,12,2023-04-19T00:06:22Z,36.28390074,humidity,airSensors,TLM0200
,12,2023-04-19T00:06:32Z,36.30820508,humidity,airSensors,TLM0200
,12,2023-04-19T00:06:42Z,36.27037029,humidity,airSensors,TLM0200
,12,2023-04-19T00:06:52Z,36.25475651,humidity,airSensors,TLM0200
,12,2023-04-19T00:07:02Z,36.20558099,humidity,airSensors,TLM0200
,12,2023-04-19T00:07:12Z,36.21302167,humidity,airSensors,TLM0200
,12,2023-04-19T00:07:22Z,36.22768782,humidity,airSensors,TLM0200
,12,2023-04-19T00:07:32Z,36.20579401,humidity,airSensors,TLM0200
,12,2023-04-19T00:07:42Z,36.21952512,humidity,airSensors,TLM0200
,12,2023-04-19T00:07:52Z,36.21113308,humidity,airSensors,TLM0200
,12,2023-04-19T00:08:02Z,36.22446663,humidity,airSensors,TLM0200
,12,2023-04-19T00:08:12Z,36.18934512,humidity,airSensors,TLM0200
,12,2023-04-19T00:08:22Z,36.17529041,humidity,airSensors,TLM0200
,12,2023-04-19T00:08:32Z,36.15888869,humidity,airSensors,TLM0200
,12,2023-04-19T00:08:42Z,36.12819837,humidity,airSensors,TLM0200
,12,2023-04-19T00:08:52Z,36.11209087,humidity,airSensors,TLM0200
,12,2023-04-19T00:09:02Z,36.12880415,humidity,airSensors,TLM0200
,12,2023-04-19T00:09:12Z,36.16294791,humidity,airSensors,TLM0200
,12,2023-04-19T00:09:22Z,36.16016095,humidity,airSensors,TLM0200
,12,2023-04-19T00:09:32Z,36.16006167,humidity,airSensors,TLM0200
,12,2023-04-19T00:09:42Z,36.15547368,humidity,airSensors,TLM0200
,12,2023-04-19T00:09:52Z,36.12391766,humidity,airSensors,TLM0200
,12,2023-04-19T00:10:02Z,36.1419711,humidity,airSensors,TLM0200
,12,2023-04-19T00:10:12Z,36.15995794,humidity,airSensors,TLM0200
,12,2023-04-19T00:10:22Z,36.13689461,humidity,airSensors,TLM0200
,12,2023-04-19T00:10:32Z,36.18096912,humidity,airSensors,TLM0200
,12,2023-04-19T00:10:42Z,36.13652764,humidity,airSensors,TLM0200
,12,2023-04-19T00:10:52Z,36.08704962,humidity,airSensors,TLM0200
,12,2023-04-19T00:11:02Z,36.0594665,humidity,airSensors,TLM0200
,12,2023-04-19T00:11:12Z,36.10577327,humidity,airSensors,TLM0200
,12,2023-04-19T00:11:22Z,36.07631763,humidity,airSensors,TLM0200
,12,2023-04-19T00:11:32Z,36.05379265,humidity,airSensors,TLM0200
,12,2023-04-19T00:11:42Z,36.05147506,humidity,airSensors,TLM0200
,12,2023-04-19T00:11:52Z,36.0931466,humidity,airSensors,TLM0200
,12,2023-04-19T00:12:02Z,36.08597428,humidity,airSensors,TLM0200
,12,2023-04-19T00:12:12Z,36.10368625,humidity,airSensors,TLM0200
,12,2023-04-19T00:12:22Z,36.11532625,humidity,airSensors,TLM0200
,12,2023-04-19T00:12:32Z,36.08105524,humidity,airSensors,TLM0200
,12,2023-04-19T00:12:42Z,36.11752158,humidity,airSensors,TLM0200
,12,2023-04-19T00:12:52Z,36.07774884,humidity,airSensors,TLM0200
,12,2023-04-19T00:13:02Z,36.08142387,humidity,airSensors,TLM0200
,12,2023-04-19T00:13:12Z,36.03382036,humidity,airSensors,TLM0200
,12,2023-04-19T00:13:22Z,36.04559579,humidity,airSensors,TLM0200
,12,2023-04-19T00:13:32Z,36.07120428,humidity,airSensors,TLM0200
,12,2023-04-19T00:13:42Z,36.04952134,humidity,airSensors,TLM0200
,12,2023-04-19T00:13:52Z,36.09383069,humidity,airSensors,TLM0200
,12,2023-04-19T00:14:02Z,36.06075477,humidity,airSensors,TLM0200
,12,2023-04-19T00:14:12Z,36.03610272,humidity,airSensors,TLM0200
,12,2023-04-19T00:14:22Z,36.04131954,humidity,airSensors,TLM0200
,12,2023-04-19T00:14:32Z,36.0068603,humidity,airSensors,TLM0200
,12,2023-04-19T00:14:42Z,36.04646155,humidity,airSensors,TLM0200
,12,2023-04-19T00:14:52Z,36.00556467,humidity,airSensors,TLM0200
,12,2023-04-19T00:15:02Z,36.0499405,humidity,airSensors,TLM0200
,12,2023-04-19T00:15:12Z,36.03304552,humidity,airSensors,TLM0200
,12,2023-04-19T00:15:22Z,36.07166611,humidity,airSensors,TLM0200
,12,2023-04-19T00:15:32Z,36.06362783,humidity,airSensors,TLM0200
,12,2023-04-19T00:15:42Z,36.04307871,humidity,airSensors,TLM0200
,12,2023-04-19T00:15:52Z,36.0675059,humidity,airSensors,TLM0200
,12,2023-04-19T00:16:02Z,36.09632996,humidity,airSensors,TLM0200
,12,2023-04-19T00:16:12Z,36.11506533,humidity,airSensors,TLM0200
,12,2023-04-19T00:16:22Z,36.15513298,humidity,airSensors,TLM0200
,12,2023-04-19T00:16:32Z,36.11909969,humidity,airSensors,TLM0200
,12,2023-04-19T00:16:42Z,36.07023194,humidity,airSensors,TLM0200
,12,2023-04-19T00:16:52Z,36.02931173,humidity,airSensors,TLM0200
,12,2023-04-19T00:17:02Z,36.0234865,humidity,airSensors,TLM0200
,12,2023-04-19T00:17:12Z,35.99553435,humidity,airSensors,TLM0200
,12,2023-04-19T00:17:22Z,36.03213612,humidity,airSensors,TLM0200
,12,2023-04-19T00:17:32Z,36.05687951,humidity,airSensors,TLM0200
,12,2023-04-19T00:17:42Z,36.06585663,humidity,airSensors,TLM0200
,12,2023-04-19T00:17:52Z,36.03916862,humidity,airSensors,TLM0200
,12,2023-04-19T00:18:02Z,35.98947013,humidity,airSensors,TLM0200
,12,2023-04-19T00:18:12Z,35.96930031,humidity,airSensors,TLM0200
,12,2023-04-19T00:18:22Z,35.94267803,humidity,airSensors,TLM0200
,12,2023-04-19T00:18:32Z,35.92823016,humidity,airSensors,TLM0200
,12,2023-04-19T00:18:42Z,35.92290073,humidity,airSensors,TLM0200
,12,2023-04-19T00:18:52Z,35.96697046,humidity,airSensors,TLM0200
,12,2023-04-19T00:19:02Z,35.97671383,humidity,airSensors,TLM0200
,12,2023-04-19T00:19:12Z,35.95736937,humidity,airSensors,TLM0200
,12,2023-04-19T00:19:22Z,35.9609197,humidity,airSensors,TLM0200
,12,2023-04-19T00:19:32Z,35.93058222,humidity,airSensors,TLM0200
,12,2023-04-19T00:19:42Z,35.93829013,humidity,airSensors,TLM0200
,12,2023-04-19T00:19:52Z,35.98739187,humidity,airSensors,TLM0200
,12,2023-04-19T00:20:02Z,35.99274847,humidity,airSensors,TLM0200
,12,2023-04-19T00:20:12Z,35.99313024,humidity,airSensors,TLM0200
,12,2023-04-19T00:20:22Z,36.00455488,humidity,airSensors,TLM0200
,12,2023-04-19T00:20:32Z,35.96892184,humidity,airSensors,TLM0200
,12,2023-04-19T00:20:42Z,35.99114836,humidity,airSensors,TLM0200
,12,2023-04-19T00:20:52Z,35.99926059,humidity,airSensors,TLM0200
,12,2023-04-19T00:21:02Z,36.01849804,humidity,airSensors,TLM0200
,12,2023-04-19T00:21:12Z,36.00418669,humidity,airSensors,TLM0200
,12,2023-04-19T00:21:22Z,36.04543983,humidity,airSensors,TLM0200
,12,2023-04-19T00:21:32Z,36.04082681,humidity,airSensors,TLM0200
,12,2023-04-19T00:21:42Z,36.06392062,humidity,airSensors,TLM0200
,12,2023-04-19T00:21:52Z,36.03670994,humidity,airSensors,TLM0200
,12,2023-04-19T00:22:02Z,36.0298899,humidity,airSensors,TLM0200
,12,2023-04-19T00:22:12Z,36.0144544,humidity,airSensors,TLM0200
,12,2023-04-19T00:22:22Z,35.98941937,humidity,airSensors,TLM0200
,12,2023-04-19T00:22:32Z,36.02938652,humidity,airSensors,TLM0200
,12,2023-04-19T00:22:42Z,35.98364141,humidity,airSensors,TLM0200
,12,2023-04-19T00:22:52Z,36.01226161,humidity,airSensors,TLM0200
,12,2023-04-19T00:23:02Z,36.00559448,humidity,airSensors,TLM0200
,12,2023-04-19T00:23:12Z,35.97951857,humidity,airSensors,TLM0200
,12,2023-04-19T00:23:22Z,35.99824179,humidity,airSensors,TLM0200
,12,2023-04-19T00:23:32Z,35.96455314,humidity,airSensors,TLM0200
,12,2023-04-19T00:23:42Z,35.92708691,humidity,airSensors,TLM0200
,12,2023-04-19T00:23:52Z,35.94205618,humidity,airSensors,TLM0200
,12,2023-04-19T00:24:02Z,35.89488931,humidity,airSensors,TLM0200
,12,2023-04-19T00:24:12Z,35.9312386,humidity,airSensors,TLM0200
,12,2023-04-19T00:24:22Z,35.94155148,humidity,airSensors,TLM0200
,12,2023-04-19T00:24:32Z,35.97108061,humidity,airSensors,TLM0200
,12,2023-04-19T00:24:42Z,36.00023824,humidity,airSensors,TLM0200
,12,2023-04-19T00:24:52Z,36.0468226,humidity,airSensors,TLM0200
,12,2023-04-19T00:25:02Z,36.05748653,humidity,airSensors,TLM0200
,12,2023-04-19T00:25:12Z,36.07615022,humidity,airSensors,TLM0200
,12,2023-04-19T00:25:22Z,36.09182904,humidity,airSensors,TLM0200
,12,2023-04-19T00:25:32Z,36.09049918,humidity,airSensors,TLM0200
,12,2023-04-19T00:25:42Z,36.10455966,humidity,airSensors,TLM0200
,12,2023-04-19T00:25:52Z,36.07987346,humidity,airSensors,TLM0200
,12,2023-04-19T00:26:02Z,36.06341382,humidity,airSensors,TLM0200
,12,2023-04-19T00:26:12Z,36.08750836,humidity,airSensors,TLM0200
,12,2023-04-19T00:26:22Z,36.12336639,humidity,airSensors,TLM0200
,12,2023-04-19T00:26:32Z,36.10352473,humidity,airSensors,TLM0200
,12,2023-04-19T00:26:42Z,36.09804376,humidity,airSensors,TLM0200
,12,2023-04-19T00:26:52Z,36.14203539,humidity,airSensors,TLM0200
,12,2023-04-19T00:27:02Z,36.16619451,humidity,airSensors,TLM0200
,12,2023-04-19T00:27:12Z,36.20971078,humidity,airSensors,TLM0200
,12,2023-04-19T00:27:22Z,36.25274943,humidity,airSensors,TLM0200
,12,2023-04-19T00:27:32Z,36.28772478,humidity,airSensors,TLM0200
,12,2023-04-19T00:27:42Z,36.26443656,humidity,airSensors,TLM0200
,12,2023-04-19T00:27:52Z,36.22086777,humidity,airSensors,TLM0200
,12,2023-04-19T00:28:02Z,36.22691305,humidity,airSensors,TLM0200
,12,2023-04-19T00:28:12Z,36.20546341,humidity,airSensors,TLM0200
,12,2023-04-19T00:28:22Z,36.16066753,humidity,airSensors,TLM0200
,12,2023-04-19T00:28:32Z,36.17584657,humidity,airSensors,TLM0200
,12,2023-04-19T00:28:42Z,36.15528643,humidity,airSensors,TLM0200
,12,2023-04-19T00:28:52Z,36.16140766,humidity,airSensors,TLM0200
,12,2023-04-19T00:29:02Z,36.12163479,humidity,airSensors,TLM0200
,12,2023-04-19T00:29:12Z,36.08651267,humidity,airSensors,TLM0200
,12,2023-04-19T00:29:22Z,36.11232491,humidity,airSensors,TLM0200
,12,2023-04-19T00:29:32Z,36.14515054,humidity,airSensors,TLM0200
,12,2023-04-19T00:29:42Z,36.12881176,humidity,airSensors,TLM0200
,12,2023-04-19T00:29:52Z,36.14232595,humidity,airSensors,TLM0200
,12,2023-04-19T00:30:02Z,36.17453766,humidity,airSensors,TLM0200
,12,2023-04-19T00:30:12Z,36.1595613,humidity,airSensors,TLM0200
,12,2023-04-19T00:30:22Z,36.15827824,humidity,airSensors,TLM0200
,12,2023-04-19T00:30:32Z,36.14055053,humidity,airSensors,TLM0200
,12,2023-04-19T00:30:42Z,36.10306995,humidity,airSensors,TLM0200
,12,2023-04-19T00:30:52Z,36.09381792,humidity,airSensors,TLM0200
,12,2023-04-19T00:31:02Z,36.06015267,humidity,airSensors,TLM0200
,12,2023-04-19T00:31:12Z,36.02363031,humidity,airSensors,TLM0200
,12,2023-04-19T00:31:22Z,36.05620082,humidity,airSensors,TLM0200
,12,2023-04-19T00:31:32Z,36.06954384,humidity,airSensors,TLM0200
,12,2023-04-19T00:31:42Z,36.10050581,humidity,airSensors,TLM0200
,12,2023-04-19T00:31:52Z,36.11309368,humidity,airSensors,TLM0200
,12,2023-04-19T00:32:02Z,36.15800263,humidity,airSensors,TLM0200
,12,2023-04-19T00:32:12Z,36.14421172,humidity,airSensors,TLM0200
,12,2023-04-19T00:32:22Z,36.15216928,humidity,airSensors,TLM0200
