result,table,time,co,_field,_measurement,sensor_id,temperature,humidity
,3,2023-04-19 00:36:42+00:00,0.25944544,co,airSensors,TLM0103,71.02227173,34.94678606
,3,2023-04-19 00:36:52+00:00,0.277463784,co,airSensors,TLM0103,71.05182741,34.90354787
,3,2023-04-19 00:37:02+00:00,0.267215932,co,airSensors,TLM0103,71.05954229,34.88491638
,3,2023-04-19 00:37:12+00:00,0.269804448,co,airSensors,TLM0103,71.04580631,34.89471181
,3,2023-04-19 00:37:22+00:00,0.263867965,co,airSensors,TLM0103,71.0782373,34.89052443
,3,2023-04-19 00:37:32+00:00,0.254789082,co,airSensors,TLM0103,71.11659138,34.9233924
,3,2023-04-19 00:37:42+00:00,0.26899209,co,airSensors,TLM0103,71.08345499,34.89084748
,3,2023-04-19 00:37:52+00:00,0.253897012,co,airSensors,TLM0103,71.13015158,34.8990875
,3,2023-04-19 00:38:02+00:00,0.257056707,co,airSensors,TLM0103,71.09028201,34.93656148
,3,2023-04-19 00:38:12+00:00,0.244411046,co,airSensors,TLM0103,71.13753676,34.91773022
,3,2023-04-19 00:38:22+00:00,0.248238896,co,airSensors,TLM0103,71.18708359,34.95625714
,3,2023-04-19 00:38:32+00:00,0.255252858,co,airSensors,TLM0103,71.14500565,34.94625986
,3,2023-04-19 00:38:42+00:00,0.261842699,co,airSensors,TLM0103,71.19488972,34.94602506
,3,2023-04-19 00:38:52+00:00,0.275270652,co,airSensors,TLM0103,71.1629488,34.941033
,3,2023-04-19 00:39:02+00:00,0.261226453,co,airSensors,TLM0103,71.13535017,34.91130072
,3,2023-04-19 00:39:12+00:00,0.273745858,co,airSensors,TLM0103,71.1645183,34.95400225
,3,2023-04-19 00:39:22+00:00,0.269034637,co,airSensors,TLM0103,71.11535725,34.91659291
,3,2023-04-19 00:39:32+00:00,0.266599491,co,airSensors,TLM0103,71.12750276,34.94286266
,3,2023-04-19 00:39:42+00:00,0.250491473,co,airSensors,TLM0103,71.13494292,34.92636343
,3,2023-04-19 00:39:52+00:00,0.234667669,co,airSensors,TLM0103,71.09552163,34.87813588
,3,2023-04-19 00:40:02+00:00,0.233114555,co,airSensors,TLM0103,71.06974547,34.84170918
,3,2023-04-19 00:40:12+00:00,0.22544968,co,airSensors,TLM0103,71.08352292,34.8003429
,3,2023-04-19 00:40:22+00:00,0.207615742,co,airSensors,TLM0103,71.04305674,34.7985887
,3,2023-04-19 00:40:32+00:00,0.193261438,co,airSensors,TLM0103,70.99888241,34.84802164
,3,2023-04-19 00:40:42+00:00,0.209453878,co,airSensors,TLM0103,70.95131786,34.82265467
,3,2023-04-19 00:40:52+00:00,0.205768162,co,airSensors,TLM0103,70.92642998,34.82557047
,3,2023-04-19 00:41:02+00:00,0.200093177,co,airSensors,TLM0103,70.90206367,34.7847141
,3,2023-04-19 00:41:12+00:00,0.211179857,co,airSensors,TLM0103,70.8574553,34.75499114
,3,2023-04-19 00:41:22+00:00,0.220486141,co,airSensors,TLM0103,70.88459181,34.78871646
,3,2023-04-19 00:41:32+00:00,0.222092378,co,airSensors,TLM0103,70.89981201,34.83277538
,3,2023-04-19 00:41:42+00:00,0.217900291,co,airSensors,TLM0103,70.89453628,34.86497525
,3,2023-04-19 00:41:52+00:00,0.226085415,co,airSensors,TLM0103,70.85926793,34.90162194
,3,2023-04-19 00:42:02+00:00,0.211997755,co,airSensors,TLM0103,70.8722145,34.90615299
,3,2023-04-19 00:42:12+00:00,0.197612536,co,airSensors,TLM0103,70.88878664,34.93765161
,3,2023-04-19 00:42:22+00:00,0.18971055,co,airSensors,TLM0103,70.88624273,34.96961064
,3,2023-04-19 00:42:32+00:00,0.176916929,co,airSensors,TLM0103,70.8561682,35.00509898
,3,2023-04-19 00:42:42+00:00,0.170991836,co,airSensors,TLM0103,70.90030282,34.98591845
,3,2023-04-19 00:42:52+00:00,0.165473978,co,airSensors,TLM0103,70.91852187,35.03166796
,3,2023-04-19 00:43:02+00:00,0.167192606,co,airSensors,TLM0103,70.95509937,35.03312331
,3,2023-04-19 00:43:12+00:00,0.152141628,co,airSensors,TLM0103,70.98280018,35.05656658
,3,2023-04-19 00:43:22+00:00,0.15549081,co,airSensors,TLM0103,70.94212,35.06204522
,3,2023-04-19 00:43:32+00:00,0.135574571,co,airSensors,TLM0103,70.9399621,35.02245349
,3,2023-04-19 00:43:42+00:00,0.124624766,co,airSensors,TLM0103,70.98036423,35.02810899
,3,2023-04-19 00:43:52+00:00,0.126514887,co,airSensors,TLM0103,70.99311142,35.04997081
,3,2023-04-19 00:44:02+00:00,0.12306369,co,airSensors,TLM0103,70.96342244,35.0447959
,3,2023-04-19 00:44:12+00:00,0.141884096,co,airSensors,TLM0103,71.01231193,35.0726947
,3,2023-04-19 00:44:22+00:00,0.141038766,co,airSensors,TLM0103,70.97729887,35.09468677
,3,2023-04-19 00:44:32+00:00,0.148485823,co,airSensors,TLM0103,70.96281119,35.08881384
,3,2023-04-19 00:44:42+00:00,0.152959156,co,airSensors,TLM0103,70.95702592,35.06363094
,3,2023-04-19 00:44:52+00:00,0.13908797,co,airSensors,TLM0103,71.00054212,35.0999607
,3,2023-04-19 00:45:02+00:00,0.153881858,co,airSensors,TLM0103,70.99664821,35.10600721
,3,2023-04-19 00:45:12+00:00,0.167871287,co,airSensors,TLM0103,70.9675532,35.06884463
,3,2023-04-19 00:45:22+00:00,0.156780652,co,airSensors,TLM0103,70.94014613,35.02501727
,3,2023-04-19 00:45:32+00:00,0.156143684,co,airSensors,TLM0103,70.93670227,35.0267156
,3,2023-04-19 00:45:42+00:00,0.13699527,co,airSensors,TLM0103,70.88694052,34.99699619
,3,2023-04-19 00:45:52+00:00,0.136634942,co,airSensors,TLM0103,70.86461622,34.9942206
,3,2023-04-19 00:46:02+00:00,0.151595185,co,airSensors,TLM0103,70.89437113,35.0346367
,3,2023-04-19 00:46:12+00:00,0.143359249,co,airSensors,TLM0103,70.9256181,34.98947141
,3,2023-04-19 00:46:22+00:00,0.130578794,co,airSensors,TLM0103,70.91491454,35.01265489
,3,2023-04-19 00:46:32+00:00,0.147073271,co,airSensors,TLM0103,70.86868659,35.0028167
,3,2023-04-19 00:46:42+00:00,0.152923034,co,airSensors,TLM0103,70.83761439,35.04166059
,3,2023-04-19 00:46:52+00:00,0.14981872,co,airSensors,TLM0103,70.81307963,35.00069767
,3,2023-04-19 00:47:02+00:00,0.135033102,co,airSensors,TLM0103,70.76547752,35.00055386
,3,2023-04-19 00:47:12+00:00,0.149084628,co,airSensors,TLM0103,70.74574994,34.99727067
,3,2023-04-19 00:47:22+00:00,0.167110218,co,airSensors,TLM0103,70.79129015,34.97170468
,3,2023-04-19 00:47:32+00:00,0.148708015,co,airSensors,TLM0103,70.78445875,34.92739724
,3,2023-04-19 00:47:42+00:00,0.16774078,co,airSensors,TLM0103,70.75328989,34.93883911
,3,2023-04-19 00:47:52+00:00,0.159548382,co,airSensors,TLM0103,70.79134628,34.985653
,3,2023-04-19 00:48:02+00:00,0.150955798,co,airSensors,TLM0103,70.84029446,34.9987905
,3,2023-04-19 00:48:12+00:00,0.146568556,co,airSensors,TLM0103,70.83273067,34.94886544
,3,2023-04-19 00:48:22+00:00,0.165027755,co,airSensors,TLM0103,70.7865227,34.97646025
,3,2023-04-19 00:48:32+00:00,0.14887453,co,airSensors,TLM0103,70.82641191,34.9729002
,3,2023-04-19 00:48:42+00:00,0.163904409,co,airSensors,TLM0103,70.81002024,34.96166646
,3,2023-04-19 00:48:52+00:00,0.161455027,co,airSensors,TLM0103,70.78423566,34.91321309
,3,2023-04-19 00:49:02+00:00,0.156813453,co,airSensors,TLM0103,70.74015331,34.90743482
,3,2023-04-19 00:49:12+00:00,0.154831864,co,airSensors,TLM0103,70.75267846,34.9219699
,3,2023-04-19 00:49:22+00:00,0.168808786,co,airSensors,TLM0103,70.71780018,34.89652184
,3,2023-04-19 00:49:32+00:00,0.184798836,co,airSensors,TLM0103,70.76282452,34.91300197
,3,2023-04-19 00:49:42+00:00,0.171458083,co,airSensors,TLM0103,70.76046354,34.92577309
,4,2023-04-18 23:49:42+00:00,0.500891359,co,airSensors,TLM0200,73.60942349,35.81662514
,4,2023-04-18 23:49:52+00:00,0.541490353,co,airSensors,TLM0200,73.59384129,35.84827886
,4,2023-04-18 23:50:02+00:00,0.556547692,co,airSensors,TLM0200,73.61391264,35.83263354
,4,2023-04-18 23:50:12+00:00,0.566628388,co,airSensors,TLM0200,73.64328241,35.8524502
,4,2023-04-18 23:50:22+00:00,0.562345752,co,airSensors,TLM0200,73.61785417,35.87779801
,4,2023-04-18 23:50:32+00:00,0.576374365,co,airSensors,TLM0200,73.62299409,35.91725294
,4,2023-04-18 23:50:42+00:00,0.558226819,co,airSensors,TLM0200,73.64248842,35.96438163
,4,2023-04-18 23:50:52+00:00,0.540788254,co,airSensors,TLM0200,73.61238094,35.93164372
,4,2023-04-18 23:51:02+00:00,0.573600708,co,airSensors,TLM0200,73.59044689,35.97653359
,4,2023-04-18 23:51:12+00:00,0.564628288,co,airSensors,TLM0200,73.56458131,36.00062127
,4,2023-04-18 23:51:22+00:00,0.545299821,co,airSensors,TLM0200,73.59909316,36.04611334
,4,2023-04-18 23:51:32+00:00,0.527065303,co,airSensors,TLM0200,73.60487524,36.04915184
,4,2023-04-18 23:51:42+00:00,0.548060646,co,airSensors,TLM0200,73.64218681,36.03736784
,4,2023-04-18 23:51:52+00:00,0.55691578,co,airSensors,TLM0200,73.63050506,35.99584556
,4,2023-04-18 23:52:02+00:00,0.590997758,co,airSensors,TLM0200,73.60332841,35.98706355
,4,2023-04-18 23:52:12+00:00,0.601615393,co,airSensors,TLM0200,73.63369266,35.96537991
,4,2023-04-18 23:52:22+00:00,0.595665708,co,airSensors,TLM0200,73.60636344,35.99691416
,4,2023-04-18 23:52:32+00:00,0.621246272,co,airSensors,TLM0200,73.60665376,36.00480732
,4,2023-04-18 23:52:42+00:00,0.630444232,co,airSensors,TLM0200,73.64375467,36.00639485
,4,2023-04-18 23:52:52+00:00,0.621626228,co,airSensors,TLM0200,73.62074583,35.98269931
,4,2023-04-18 23:53:02+00:00,0.653520324,co,airSensors,TLM0200,73.58969129,35.97309028
,4,2023-04-18 23:53:12+00:00,0.693277721,co,airSensors,TLM0200,73.62586473,35.92395494
,4,2023-04-18 23:53:22+00:00,0.721104529,co,airSensors,TLM0200,73.66376572,35.9259503
,4,2023-04-18 23:53:32+00:00,0.702183362,co,airSensors,TLM0200,73.65761888,35.96385323
,4,2023-04-18 23:53:42+00:00,0.713090924,co,airSensors,TLM0200,73.69413704,35.95350701
,4,2023-04-18 23:53:52+00:00,0.748442501,co,airSensors,TLM0200,73.65113376,35.98663189
,4,2023-04-18 23:54:02+00:00,0.748293856,co,airSensors,TLM0200,73.62077522,35.97785899
,4,2023-04-18 23:54:12+00:00,0.757782105,co,airSensors,TLM0200,73.63013521,35.98116819
,4,2023-04-18 23:54:22+00:00,0.742719414,co,airSensors,TLM0200,73.61689876,35.97703614
,4,2023-04-18 23:54:32+00:00,0.729335692,co,airSensors,TLM0200,73.64369557,36.01292711
,4,2023-04-18 23:54:42+00:00,0.716605447,co,airSensors,TLM0200,73.63054632,36.02347623
,4,2023-04-18 23:54:52+00:00,0.714854947,co,airSensors,TLM0200,73.6755055,36.05409479
,4,2023-04-18 23:55:02+00:00,0.704518309,co,airSensors,TLM0200,73.70149258,36.02608002
,4,2023-04-18 23:55:12+00:00,0.745502932,co,airSensors,TLM0200,73.73600624,36.04578243
,4,2023-04-18 23:55:22+00:00,0.79200825,co,airSensors,TLM0200,73.71499835,36.03132682
,4,2023-04-18 23:55:32+00:00,0.815596088,co,airSensors,TLM0200,73.69309178,35.99445615
,4,2023-04-18 23:55:42+00:00,0.858994428,co,airSensors,TLM0200,73.7291421,36.02648643
,4,2023-04-18 23:55:52+00:00,0.898413804,co,airSensors,TLM0200,73.77771024,36.01663552
,4,2023-04-18 23:56:02+00:00,0.9038184,co,airSensors,TLM0200,73.77968243,36.02635438
,4,2023-04-18 23:56:12+00:00,0.945009442,co,airSensors,TLM0200,73.76010775,36.03024143
,4,2023-04-18 23:56:22+00:00,0.956207854,co,airSensors,TLM0200,73.80048728,36.01616258
,4,2023-04-18 23:56:32+00:00,0.991639185,co,airSensors,TLM0200,73.80498443,36.00205745
,4,2023-04-18 23:56:42+00:00,0.991272999,co,airSensors,TLM0200,73.81002169,36.0419612
,4,2023-04-18 23:56:52+00:00,1.03491794,co,airSensors,TLM0200,73.82457149,36.02046399
,4,2023-04-18 23:57:02+00:00,1.017329503,co,airSensors,TLM0200,73.8233121,36.05348565
,4,2023-04-18 23:57:12+00:00,1.062392407,co,airSensors,TLM0200,73.82848886,36.08634301
,4,2023-04-18 23:57:22+00:00,1.104644287,co,airSensors,TLM0200,73.80136138,36.09416975
,4,2023-04-18 23:57:32+00:00,1.089628179,co,airSensors,TLM0200,73.78269835,36.1383425
,4,2023-04-18 23:57:42+00:00,1.113382704,co,airSensors,TLM0200,73.76671874,36.14704836
,4,2023-04-18 23:57:52+00:00,1.159907996,co,airSensors,TLM0200,73.7918694,36.16284348
,4,2023-04-18 23:58:02+00:00,1.166316124,co,airSensors,TLM0200,73.76724511,36.20753753
,4,2023-04-18 23:58:12+00:00,1.213786486,co,airSensors,TLM0200,73.74586228,36.19369962
,4,2023-04-18 23:58:22+00:00,1.243189826,co,airSensors,TLM0200,73.70974576,36.14992342
,4,2023-04-18 23:58:32+00:00,1.254902469,co,airSensors,TLM0200,73.68281772,36.17044552
,4,2023-04-18 23:58:42+00:00,1.295967007,co,airSensors,TLM0200,73.71380628,36.14400166
,4,2023-04-18 23:58:52+00:00,1.314517317,co,airSensors,TLM0200,73.69553429,36.11906843
,4,2023-04-18 23:59:02+00:00,1.358007347,co,airSensors,TLM0200,73.70228118,36.104892
,4,2023-04-18 23:59:12+00:00,1.400995973,co,airSensors,TLM0200,73.70044027,36.06370257
,4,2023-04-18 23:59:22+00:00,1.398816876,co,airSensors,TLM0200,73.73026891,36.09111322
,4,2023-04-18 23:59:32+00:00,1.433172932,co,airSensors,TLM0200,73.77489871,36.0948259
,4,2023-04-18 23:59:42+00:00,1.466923331,co,airSensors,TLM0200,73.76497801,36.13920461
,4,2023-04-18 23:59:52+00:00,1.464242455,co,airSensors,TLM0200,73.72107681,36.15566174
,4,2023-04-19 00:00:02+00:00,1.449023618,co,airSensors,TLM0200,73.70160647,36.10670147
,4,2023-04-19 00:00:12+00:00,1.433003135,co,airSensors,TLM0200,73.73092465,36.07420982
,4,2023-04-19 00:00:22+00:00,1.469437399,co,airSensors,TLM0200,73.78024825,36.10889535
,4,2023-04-19 00:00:32+00:00,1.469108216,co,airSensors,TLM0200,73.78451826,36.14741097
,4,2023-04-19 00:00:42+00:00,1.469310126,co,airSensors,TLM0200,73.82328812,36.11064595
,4,2023-04-19 00:00:52+00:00,1.477620403,co,airSensors,TLM0200,73.78025464,36.06868119
,4,2023-04-19 00:01:02+00:00,1.499019684,co,airSensors,TLM0200,73.78397558,36.10289545
,4,2023-04-19 00:01:12+00:00,1.521925344,co,airSensors,TLM0200,73.81930003,36.06427832
,4,2023-04-19 00:01:22+00:00,1.554993875,co,airSensors,TLM0200,73.7754278,36.10461288
,4,2023-04-19 00:01:32+00:00,1.584697603,co,airSensors,TLM0200,73.81998378,36.06938799
,4,2023-04-19 00:01:42+00:00,1.590410449,co,airSensors,TLM0200,73.8206912,36.07142355
,4,2023-04-19 00:01:52+00:00,1.60395325,co,airSensors,TLM0200,73.80491188,36.11183545
,4,2023-04-19 00:02:02+00:00,1.58725732,co,airSensors,TLM0200,73.81268627,36.1587159
,4,2023-04-19 00:02:12+00:00,1.574016192,co,airSensors,TLM0200,73.83808019,36.17501914
,4,2023-04-19 00:02:22+00:00,1.58312334,co,airSensors,TLM0200,73.80502621,36.20939463
,4,2023-04-19 00:02:32+00:00,1.594357242,co,airSensors,TLM0200,73.83436076,36.22878606
,4,2023-04-19 00:02:42+00:00,1.585649002,co,airSensors,TLM0200,73.85755519,36.23908529
,4,2023-04-19 00:02:52+00:00,1.578556138,co,airSensors,TLM0200,73.83072749,36.23435884
,4,2023-04-19 00:03:02+00:00,1.603424151,co,airSensors,TLM0200,73.84388607,36.19350003
,4,2023-04-19 00:03:12+00:00,1.59535375,co,airSensors,TLM0200,73.8351003,36.23310457
,4,2023-04-19 00:03:22+00:00,1.596132877,co,airSensors,TLM0200,73.79287414,36.25973174
,4,2023-04-19 00:03:32+00:00,1.612128479,co,airSensors,TLM0200,73.82939246,36.21860969
,4,2023-04-19 00:03:42+00:00,1.633667603,co,airSensors,TLM0200,73.84869923,36.21715131
,4,2023-04-19 00:03:52+00:00,1.665489324,co,airSensors,TLM0200,73.86869547,36.26428954
,4,2023-04-19 00:04:02+00:00,1.667480125,co,airSensors,TLM0200,73.91068017,36.24780547
,4,2023-04-19 00:04:12+00:00,1.667330628,co,airSensors,TLM0200,73.89144927,36.21288479
,4,2023-04-19 00:04:22+00:00,1.71166772,co,airSensors,TLM0200,73.85949075,36.17661772
,4,2023-04-19 00:04:32+00:00,1.741078439,co,airSensors,TLM0200,73.85487678,36.14542074
,4,2023-04-19 00:04:42+00:00,1.752383015,co,airSensors,TLM0200,73.8604693,36.18984301
,4,2023-04-19 00:04:52+00:00,1.775110248,co,airSensors,TLM0200,73.83241124,36.2281456
,4,2023-04-19 00:05:02+00:00,1.756323565,co,airSensors,TLM0200,73.81482065,36.20163327
,4,2023-04-19 00:05:12+00:00,1.745070746,co,airSensors,TLM0200,73.78900438,36.20727101
,4,2023-04-19 00:05:22+00:00,1.751490763,co,airSensors,TLM0200,73.77299394,36.24838018
,4,2023-04-19 00:05:32+00:00,1.749603723,co,airSensors,TLM0200,73.73902566,36.23262172
,4,2023-04-19 00:05:42+00:00,1.758203686,co,airSensors,TLM0200,73.77878864,36.25317714
,4,2023-04-19 00:05:52+00:00,1.742975251,co,airSensors,TLM0200,73.74564333,36.2694791
,4,2023-04-19 00:06:02+00:00,1.738980474,co,airSensors,TLM0200,73.69625676,36.31603828
,4,2023-04-19 00:06:12+00:00,1.726252808,co,airSensors,TLM0200,73.72909304,36.26626333
,4,2023-04-19 00:06:22+00:00,1.717490752,co,airSensors,TLM0200,73.71815883,36.28390074
,4,2023-04-19 00:06:32+00:00,1.707989073,co,airSensors,TLM0200,73.75072603,36.30820508
,4,2023-04-19 00:06:42+00:00,1.739849591,co,airSensors,TLM0200,73.77873934,36.27037029
,4,2023-04-19 00:06:52+00:00,1.740869285,co,airSensors,TLM0200,73.76069647,36.25475651
,4,2023-04-19 00:07:02+00:00,1.729827329,co,airSensors,TLM0200,73.7522275,36.20558099
,4,2023-04-19 00:07:12+00:00,1.718792831,co,airSensors,TLM0200,73.732532,36.21302167
,4,2023-04-19 00:07:22+00:00,1.703672638,co,airSensors,TLM0200,73.7624291,36.22768782
,4,2023-04-19 00:07:32+00:00,1.740512305,co,airSensors,TLM0200,73.76620986,36.20579401
,4,2023-04-19 00:07:42+00:00,1.775164357,co,airSensors,TLM0200,73.77933951,36.21952512
,4,2023-04-19 00:07:52+00:00,1.816947437,co,airSensors,TLM0200,73.81011655,36.21113308
,4,2023-04-19 00:08:02+00:00,1.857458725,co,airSensors,TLM0200,73.77709008,36.22446663
,4,2023-04-19 00:08:12+00:00,1.907118808,co,airSensors,TLM0200,73.80688652,36.18934512
,4,2023-04-19 00:08:22+00:00,1.956668624,co,airSensors,TLM0200,73.76230109,36.17529041
,4,2023-04-19 00:08:32+00:00,1.937781262,co,airSensors,TLM0200,73.72079689,36.15888869
,4,2023-04-19 00:08:42+00:00,1.948579211,co,airSensors,TLM0200,73.70893369,36.12819837
,4,2023-04-19 00:08:52+00:00,1.977063438,co,airSensors,TLM0200,73.68493074,36.11209087
,4,2023-04-19 00:09:02+00:00,1.966976271,co,airSensors,TLM0200,73.65853872,36.12880415
,4,2023-04-19 00:09:12+00:00,1.960683546,co,airSensors,TLM0200,73.69899397,36.16294791
,4,2023-04-19 00:09:22+00:00,2.007726031,co,airSensors,TLM0200,73.74545167,36.16016095
,4,2023-04-19 00:09:32+00:00,1.995358102,co,airSensors,TLM0200,73.73044914,36.16006167
,4,2023-04-19 00:09:42+00:00,2.004100181,co,airSensors,TLM0200,73.73499746,36.15547368
,4,2023-04-19 00:09:52+00:00,1.998064725,co,airSensors,TLM0200,73.75813901,36.12391766
,4,2023-04-19 00:10:02+00:00,2.016587726,co,airSensors,TLM0200,73.80709791,36.1419711
,4,2023-04-19 00:10:12+00:00,2.065315762,co,airSensors,TLM0200,73.82756595,36.15995794
,4,2023-04-19 00:10:22+00:00,2.070408138,co,airSensors,TLM0200,73.82430042,36.13689461
,4,2023-04-19 00:10:32+00:00,2.06845628,co,airSensors,TLM0200,73.80454758,36.18096912
,4,2023-04-19 00:10:42+00:00,2.106133032,co,airSensors,TLM0200,73.77761482,36.13652764
,4,2023-04-19 00:10:52+00:00,2.090012918,co,airSensors,TLM0200,73.74316252,36.08704962
,4,2023-04-19 00:11:02+00:00,2.103204403,co,airSensors,TLM0200,73.69588538,36.0594665
,4,2023-04-19 00:11:12+00:00,2.102451101,co,airSensors,TLM0200,73.70002616,36.10577327
,4,2023-04-19 00:11:22+00:00,2.102233009,co,airSensors,TLM0200,73.65654455,36.07631763
,4,2023-04-19 00:11:32+00:00,2.099048677,co,airSensors,TLM0200,73.65710934,36.05379265
,4,2023-04-19 00:11:42+00:00,2.081594631,co,airSensors,TLM0200,73.65899446,36.05147506
,4,2023-04-19 00:11:52+00:00,2.064191914,co,airSensors,TLM0200,73.64549152,36.0931466
,4,2023-04-19 00:12:02+00:00,2.053587044,co,airSensors,TLM0200,73.65243536,36.08597428
,4,2023-04-19 00:12:12+00:00,2.102216323,co,airSensors,TLM0200,73.65163691,36.10368625
,4,2023-04-19 00:12:22+00:00,2.093309224,co,airSensors,TLM0200,73.69928158,36.11532625
,4,2023-04-19 00:12:32+00:00,2.077254635,co,airSensors,TLM0200,73.71429555,36.08105524
,4,2023-04-19 00:12:42+00:00,2.108678098,co,airSensors,TLM0200,73.70674893,36.11752158
,4,2023-04-19 00:12:52+00:00,2.143402338,co,airSensors,TLM0200,73.65947528,36.07774884
,4,2023-04-19 00:13:02+00:00,2.141648696,co,airSensors,TLM0200,73.67702615,36.08142387
,4,2023-04-19 00:13:12+00:00,2.172145655,co,airSensors,TLM0200,73.68941634,36.03382036
,4,2023-04-19 00:13:22+00:00,2.153816199,co,airSensors,TLM0200,73.65802538,36.04559579
,4,2023-04-19 00:13:32+00:00,2.174442871,co,airSensors,TLM0200,73.65341662,36.07120428
,4,2023-04-19 00:13:42+00:00,2.168398837,co,airSensors,TLM0200,73.65234948,36.04952134
,4,2023-04-19 00:13:52+00:00,2.215597876,co,airSensors,TLM0200,73.66972227,36.09383069
,4,2023-04-19 00:14:02+00:00,2.242035517,co,airSensors,TLM0200,73.67074958,36.06075477
,4,2023-04-19 00:14:12+00:00,2.264899984,co,airSensors,TLM0200,73.65062187,36.03610272
,4,2023-04-19 00:14:22+00:00,2.301754515,co,airSensors,TLM0200,73.63112397,36.04131954
,4,2023-04-19 00:14:32+00:00,2.348999314,co,airSensors,TLM0200,73.66497072,36.0068603
,4,2023-04-19 00:14:42+00:00,2.374324478,co,airSensors,TLM0200,73.68997335,36.04646155
,4,2023-04-19 00:14:52+00:00,2.413537088,co,airSensors,TLM0200,73.65215413,36.00556467
,4,2023-04-19 00:15:02+00:00,2.455101841,co,airSensors,TLM0200,73.63772309,36.0499405
,4,2023-04-19 00:15:12+00:00,2.48648428,co,airSensors,TLM0200,73.64149811,36.03304552
,4,2023-04-19 00:15:22+00:00,2.502917962,co,airSensors,TLM0200,73.6555445,36.07166611
,4,2023-04-19 00:15:32+00:00,2.535497599,co,airSensors,TLM0200,73.70283894,36.06362783
,4,2023-04-19 00:15:42+00:00,2.542229723,co,airSensors,TLM0200,73.74733606,36.04307871
,4,2023-04-19 00:15:52+00:00,2.566372874,co,airSensors,TLM0200,73.71571755,36.0675059
,4,2023-04-19 00:16:02+00:00,2.560523083,co,airSensors,TLM0200,73.73145134,36.09632996
,4,2023-04-19 00:16:12+00:00,2.586681955,co,airSensors,TLM0200,73.69244253,36.11506533
,4,2023-04-19 00:16:22+00:00,2.629734618,co,airSensors,TLM0200,73.68464915,36.15513298
,4,2023-04-19 00:16:32+00:00,2.644294992,co,airSensors,TLM0200,73.7306162,36.11909969
,4,2023-04-19 00:16:42+00:00,2.664372963,co,airSensors,TLM0200,73.68835123,36.07023194
,4,2023-04-19 00:16:52+00:00,2.691968295,co,airSensors,TLM0200,73.72834881,36.02931173
,4,2023-04-19 00:17:02+00:00,2.693672521,co,airSensors,TLM0200,73.68499146,36.0234865
,4,2023-04-19 00:17:12+00:00,2.697475859,co,airSensors,TLM0200,73.6538851,35.99553435
,4,2023-04-19 00:17:22+00:00,2.681997538,co,airSensors,TLM0200,73.66386974,36.03213612
,4,2023-04-19 00:17:32+00:00,2.686668839,co,airSensors,TLM0200,73.69453803,36.05687951
,4,2023-04-19 00:17:42+00:00,2.720432928,co,airSensors,TLM0200,73.70712261,36.06585663
,4,2023-04-19 00:17:52+00:00,2.766872676,co,airSensors,TLM0200,73.74560412,36.03916862
,4,2023-04-19 00:18:02+00:00,2.794239387,co,airSensors,TLM0200,73.76976959,35.98947013
,4,2023-04-19 00:18:12+00:00,2.800233569,co,airSensors,TLM0200,73.77554593,35.96930031
,4,2023-04-19 00:18:22+00:00,2.818603518,co,airSensors,TLM0200,73.75004094,35.94267803
,4,2023-04-19 00:18:32+00:00,2.815142121,co,airSensors,TLM0200,73.74990219,35.92823016
,4,2023-04-19 00:18:42+00:00,2.850137974,co,airSensors,TLM0200,73.70728163,35.92290073
,4,2023-04-19 00:18:52+00:00,2.830493997,co,airSensors,TLM0200,73.70585975,35.96697046
,4,2023-04-19 00:19:02+00:00,2.825914128,co,airSensors,TLM0200,73.70145787,35.97671383
,4,2023-04-19 00:19:12+00:00,2.842415465,co,airSensors,TLM0200,73.65655545,35.95736937
,4,2023-04-19 00:19:22+00:00,2.847231466,co,airSensors,TLM0200,73.60716995,35.9609197
,4,2023-04-19 00:19:32+00:00,2.844718918,co,airSensors,TLM0200,73.59443619,35.93058222
,4,2023-04-19 00:19:42+00:00,2.854604411,co,airSensors,TLM0200,73.60011566,35.93829013
,4,2023-04-19 00:19:52+00:00,2.864165778,co,airSensors,TLM0200,73.57613967,35.98739187
,4,2023-04-19 00:20:02+00:00,2.869280963,co,airSensors,TLM0200,73.53389878,35.99274847
,4,2023-04-19 00:20:12+00:00,2.911294372,co,airSensors,TLM0200,73.56428756,35.99313024
,4,2023-04-19 00:20:22+00:00,2.953113967,co,airSensors,TLM0200,73.52068696,36.00455488
,4,2023-04-19 00:20:32+00:00,2.939851572,co,airSensors,TLM0200,73.52358661,35.96892184
,4,2023-04-19 00:20:42+00:00,2.967350721,co,airSensors,TLM0200,73.51386933,35.99114836
,4,2023-04-19 00:20:52+00:00,2.963764086,co,airSensors,TLM0200,73.50527279,35.99926059
,4,2023-04-19 00:21:02+00:00,2.946546535,co,airSensors,TLM0200,73.53556997,36.01849804
,4,2023-04-19 00:21:12+00:00,2.947558753,co,airSensors,TLM0200,73.50121499,36.00418669
,4,2023-04-19 00:21:22+00:00,2.966966161,co,airSensors,TLM0200,73.53352477,36.04543983
,4,2023-04-19 00:21:32+00:00,3.009845512,co,airSensors,TLM0200,73.514427,36.04082681
,4,2023-04-19 00:21:42+00:00,2.990275591,co,airSensors,TLM0200,73.56046408,36.06392062
,4,2023-04-19 00:21:52+00:00,3.009248052,co,airSensors,TLM0200,73.52037975,36.03670994
,4,2023-04-19 00:22:02+00:00,3.003700147,co,airSensors,TLM0200,73.55935131,36.0298899
